Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: E:\LANL\SF7.EXE
SF.INI file: E:\nakai\LANL-PoissonSuperfish\Examples\Electrostatic\CoaxCylinder\SF.INI  8-04-2020  11:52:20
Solution file E:\nakai\LANL-PoissonSuperfish\Examples\Electrostatic\CoaxCylinder\COAXTEST.T35.
Memory used for COAXTEST.T35 arrays:     146.068 K
Obtaining filename or plot type and data from SF7 pop-up menu.

Electric fields for a rectangular area with corners at:
(Rmin,Zmin) = (0.0,0.0)
(Rmax,Zmax) = (5,5)
R and Z increments:   100   100

      R             Z              Er            Ez            |E|           V 
    (cm)          (cm)           (V/cm)        (V/cm)        (V/cm)         (V)  
   4.70000       1.90000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.75000       1.90000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.80000       1.90000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.85000       1.90000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.90000       1.90000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.95000       1.90000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   5.00000       1.90000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   0.00000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  5.000000E-02   1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.150000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.250000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.350000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.450000       1.95000      6.604344E+01  2.890046E+02  2.964547E+02  9.996413E+02
  0.500000       1.95000      6.378303E+01  2.687412E+02  2.762066E+02  9.963940E+02
  0.550000       1.95000      5.899736E+01  2.479113E+02  2.548347E+02  9.933156E+02
  0.600000       1.95000      5.220568E+01  2.273953E+02  2.333110E+02  9.905286E+02
  0.650000       1.95000      4.289970E+01  2.066763E+02  2.110817E+02  9.881452E+02
  0.700000       1.95000      3.163892E+01  1.869219E+02  1.895807E+02  9.862734E+02
  0.750000       1.95000      1.870760E+01  1.682449E+02  1.692818E+02  9.850176E+02
  0.800000       1.95000      4.308663E+00  1.504283E+02  1.504900E+02  9.844296E+02
  0.850000       1.95000     -1.089852E+01  1.337904E+02  1.342335E+02  9.845867E+02
  0.900000       1.95000     -2.720925E+01  1.180650E+02  1.211597E+02  9.855387E+02
  0.950000       1.95000     -4.351426E+01  1.036269E+02  1.123923E+02  9.873059E+02
   1.00000       1.95000     -6.002196E+01  9.004681E+01  1.082177E+02  9.898880E+02
   1.05000       1.95000     -7.608652E+01  7.683715E+01  1.081347E+02  9.932946E+02
   1.10000       1.95000     -9.171227E+01  6.428171E+01  1.119968E+02  9.974973E+02
   1.15000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.20000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.25000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.30000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.35000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.40000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.45000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.50000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.55000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.60000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.65000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.70000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.75000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.80000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.85000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.90000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.95000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.00000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.05000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.10000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.15000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.20000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.25000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.30000       1.95000      6.958741E+02  5.868976E+02  9.103238E+02  9.860019E+02
   2.35000       1.95000      6.926463E+02  5.620954E+02  8.920259E+02  9.512827E+02
   2.40000       1.95000      6.894460E+02  5.362300E+02  8.734291E+02  9.167368E+02
   2.45000       1.95000      6.857833E+02  5.099341E+02  8.545944E+02  8.823525E+02
   2.50000       1.95000      6.817615E+02  4.825359E+02  8.352482E+02  8.481873E+02
   2.55000       1.95000      6.754326E+02  4.537821E+02  8.137121E+02  8.142510E+02
   2.60000       1.95000      6.673144E+02  4.244325E+02  7.908548E+02  7.806742E+02
   2.65000       1.95000      6.569070E+02  3.949712E+02  7.665044E+02  7.475585E+02
   2.70000       1.95000      6.438830E+02  3.660810E+02  7.406758E+02  7.150787E+02
   2.75000       1.95000      6.286167E+02  3.386738E+02  7.140441E+02  6.832568E+02
   2.80000       1.95000      6.108632E+02  3.129690E+02  6.863698E+02  6.522321E+02
   2.85000       1.95000      5.924069E+02  2.898840E+02  6.595291E+02  6.221460E+02
   2.90000       1.95000      5.731954E+02  2.691448E+02  6.332392E+02  5.930039E+02
   2.95000       1.95000      5.533517E+02  2.506003E+02  6.074525E+02  5.648296E+02
   3.00000       1.95000      5.340697E+02  2.343552E+02  5.832262E+02  5.376452E+02
   3.05000       1.95000      5.150075E+02  2.199928E+02  5.600264E+02  5.114177E+02
   3.10000       1.95000      4.967617E+02  2.074036E+02  5.383200E+02  4.861262E+02
   3.15000       1.95000      4.791173E+02  1.962319E+02  5.177454E+02  4.617158E+02
   3.20000       1.95000      4.623788E+02  1.864648E+02  4.985612E+02  4.381817E+02
   3.25000       1.95000      4.464157E+02  1.777172E+02  4.804897E+02  4.154639E+02
   3.30000       1.95000      4.312737E+02  1.700064E+02  4.635721E+02  3.935249E+02
   3.35000       1.95000      4.169263E+02  1.630348E+02  4.476694E+02  3.723239E+02
   3.40000       1.95000      4.033125E+02  1.568261E+02  4.327302E+02  3.518210E+02
   3.45000       1.95000      3.904414E+02  1.511590E+02  4.186807E+02  3.319825E+02
   3.50000       1.95000      3.782131E+02  1.460572E+02  4.054354E+02  3.127689E+02
   3.55000       1.95000      3.666504E+02  1.413580E+02  3.929562E+02  2.941525E+02
   3.60000       1.95000      3.556449E+02  1.370837E+02  3.811499E+02  2.760975E+02
   3.65000       1.95000      3.452254E+02  1.331145E+02  3.700001E+02  2.585794E+02
   3.70000       1.95000      3.352855E+02  1.294702E+02  3.594147E+02  2.415687E+02
   3.75000       1.95000      3.258542E+02  1.260615E+02  3.493887E+02  2.250449E+02
   3.80000       1.95000      3.168378E+02  1.229063E+02  3.398414E+02  2.089794E+02
   3.85000       1.95000      3.082637E+02  1.199370E+02  3.307739E+02  1.933550E+02
   3.90000       1.95000      3.000469E+02  1.171692E+02  3.221130E+02  1.781488E+02
   3.95000       1.95000      2.922130E+02  1.145507E+02  3.138635E+02  1.633455E+02
   4.00000       1.95000      2.846895E+02  1.120960E+02  3.059634E+02  1.489243E+02
   4.05000       1.95000      2.774989E+02  1.097632E+02  2.984185E+02  1.348723E+02
   4.10000       1.95000      2.705780E+02  1.075661E+02  2.911750E+02  1.211716E+02
   4.15000       1.95000      2.639475E+02  1.054696E+02  2.842395E+02  1.078111E+02
   4.20000       1.95000      2.575531E+02  1.034878E+02  2.775668E+02  9.477464E+01
   4.25000       1.95000      2.514165E+02  1.015932E+02  2.711668E+02  8.205226E+01
   4.30000       1.95000      2.454859E+02  9.979544E+01  2.649952E+02  6.963060E+01
   4.35000       1.95000      2.397649E+02  9.807759E+01  2.590491E+02  5.750018E+01
   4.40000       1.95000      2.342726E+02  9.643570E+01  2.533446E+02  4.565006E+01
   4.45000       1.95000      2.289372E+02  9.487402E+01  2.478171E+02  3.407058E+01
   4.50000       1.95000      2.237706E+02  9.337793E+01  2.424721E+02  2.275339E+01
   4.55000       1.95000      2.187694E+02  9.193537E+01  2.373019E+02  1.169058E+01
   4.60000       1.95000      2.139132E+02  9.056215E+01  2.322937E+02  8.737047E-01
   4.65000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.70000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.75000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.80000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.85000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.90000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.95000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   5.00000       1.95000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   0.00000       2.00000      0.000000E+00  3.738920E+02  3.738920E+02  1.000076E+03
  5.000000E-02   2.00000      9.270647E+00  3.726444E+02  3.727597E+02  9.998439E+02
  0.100000       2.00000      1.795811E+01  3.690070E+02  3.694437E+02  9.991611E+02
  0.150000       2.00000      2.659784E+01  3.631704E+02  3.641431E+02  9.980453E+02
  0.200000       2.00000      3.423673E+01  3.537952E+02  3.554479E+02  9.964598E+02
  0.250000       2.00000      4.011043E+01  3.432160E+02  3.455518E+02  9.945886E+02
  0.300000       2.00000      4.472830E+01  3.305229E+02  3.335356E+02  9.924529E+02
  0.350000       2.00000      4.756088E+01  3.164640E+02  3.200180E+02  9.901445E+02
  0.400000       2.00000      4.851629E+01  3.008471E+02  3.047340E+02  9.877320E+02
  0.450000       2.00000      4.754755E+01  2.843509E+02  2.882988E+02  9.853241E+02
  0.500000       2.00000      4.463938E+01  2.670492E+02  2.707544E+02  9.830072E+02
  0.550000       2.00000      3.982472E+01  2.496209E+02  2.527778E+02  9.808808E+02
  0.600000       2.00000      3.294378E+01  2.318996E+02  2.342279E+02  9.790539E+02
  0.650000       2.00000      2.429187E+01  2.141145E+02  2.154881E+02  9.776295E+02
  0.700000       2.00000      1.365244E+01  1.971334E+02  1.976056E+02  9.766741E+02
  0.750000       2.00000      1.681134E+00  1.804988E+02  1.805066E+02  9.763130E+02
  0.800000       2.00000     -1.176692E+01  1.649984E+02  1.654175E+02  9.765605E+02
  0.850000       2.00000     -2.615704E+01  1.502729E+02  1.525324E+02  9.775054E+02
  0.900000       2.00000     -4.149968E+01  1.357511E+02  1.419528E+02  9.791935E+02
  0.950000       2.00000     -5.710618E+01  1.223298E+02  1.350026E+02  9.816573E+02
   1.00000       2.00000     -7.313227E+01  1.092987E+02  1.315087E+02  9.849098E+02
   1.05000       2.00000     -8.889773E+01  9.660582E+01  1.312840E+02  9.889613E+02
   1.10000       2.00000     -1.039249E+02  8.348212E+01  1.333029E+02  9.937722E+02
   1.15000       2.00000     -1.186245E+02  7.076291E+01  1.381273E+02  9.993512E+02
   1.20000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.25000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.30000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.35000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.40000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.45000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.50000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.55000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.60000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.65000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.70000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.75000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.80000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.85000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.90000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.95000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.00000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.05000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.10000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.15000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.20000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.25000       2.00000      6.754713E+02  5.990858E+02  9.028650E+02  9.906203E+02
   2.30000       2.00000      6.718717E+02  5.757851E+02  8.848390E+02  9.569612E+02
   2.35000       2.00000      6.679687E+02  5.514706E+02  8.661998E+02  9.234659E+02
   2.40000       2.00000      6.643145E+02  5.260163E+02  8.473528E+02  8.901850E+02
   2.45000       2.00000      6.595405E+02  5.008512E+02  8.281580E+02  8.570860E+02
   2.50000       2.00000      6.542190E+02  4.751067E+02  8.085350E+02  8.242499E+02
   2.55000       2.00000      6.473659E+02  4.482131E+02  7.873866E+02  7.917045E+02
   2.60000       2.00000      6.391322E+02  4.211404E+02  7.654078E+02  7.595311E+02
   2.65000       2.00000      6.289426E+02  3.942306E+02  7.422847E+02  7.278215E+02
   2.70000       2.00000      6.170889E+02  3.679416E+02  7.184565E+02  6.967247E+02
   2.75000       2.00000      6.032055E+02  3.429334E+02  6.938733E+02  6.662107E+02
   2.80000       2.00000      5.875238E+02  3.191566E+02  6.686143E+02  6.364214E+02
   2.85000       2.00000      5.710923E+02  2.975042E+02  6.439372E+02  6.074526E+02
   2.90000       2.00000      5.540179E+02  2.777364E+02  6.197365E+02  5.793229E+02
   2.95000       2.00000      5.363006E+02  2.597518E+02  5.958937E+02  5.520431E+02
   3.00000       2.00000      5.189427E+02  2.435733E+02  5.732621E+02  5.256596E+02
   3.05000       2.00000      5.015612E+02  2.292935E+02  5.514881E+02  5.001700E+02
   3.10000       2.00000      4.848032E+02  2.165725E+02  5.309782E+02  4.755129E+02
   3.15000       2.00000      4.686085E+02  2.052217E+02  5.115758E+02  4.516718E+02
   3.20000       2.00000      4.530272E+02  1.950825E+02  4.932452E+02  4.286336E+02
   3.25000       2.00000      4.380277E+02  1.859988E+02  4.758821E+02  4.063658E+02
   3.30000       2.00000      4.237633E+02  1.778294E+02  4.595635E+02  3.848238E+02
   3.35000       2.00000      4.101450E+02  1.705200E+02  4.441801E+02  3.639795E+02
   3.40000       2.00000      3.971974E+02  1.638593E+02  4.296693E+02  3.437987E+02
   3.45000       2.00000      3.848638E+02  1.578620E+02  4.159814E+02  3.242510E+02
   3.50000       2.00000      3.731433E+02  1.523487E+02  4.030460E+02  3.053033E+02
   3.55000       2.00000      3.619831E+02  1.473451E+02  3.908227E+02  2.869289E+02
   3.60000       2.00000      3.513689E+02  1.427104E+02  3.792445E+02  2.690973E+02
   3.65000       2.00000      3.412545E+02  1.384693E+02  3.682776E+02  2.517857E+02
   3.70000       2.00000      3.316203E+02  1.345153E+02  3.578636E+02  2.349658E+02
   3.75000       2.00000      3.224272E+02  1.308682E+02  3.479738E+02  2.186185E+02
   3.80000       2.00000      3.136539E+02  1.274493E+02  3.385588E+02  2.027181E+02
   3.85000       2.00000      3.052685E+02  1.242730E+02  3.295947E+02  1.872468E+02
   3.90000       2.00000      2.972485E+02  1.212815E+02  3.210388E+02  1.721853E+02
   3.95000       2.00000      2.895662E+02  1.184847E+02  3.128693E+02  1.575178E+02
   4.00000       2.00000      2.822046E+02  1.158403E+02  3.050548E+02  1.432248E+02
   4.05000       2.00000      2.751401E+02  1.133428E+02  2.975713E+02  1.292924E+02
   4.10000       2.00000      2.683543E+02  1.109965E+02  2.904036E+02  1.157062E+02
   4.15000       2.00000      2.618294E+02  1.087613E+02  2.835201E+02  1.024526E+02
   4.20000       2.00000      2.555486E+02  1.066522E+02  2.769111E+02  8.951970E+01
   4.25000       2.00000      2.494981E+02  1.046384E+02  2.705522E+02  7.689446E+01
   4.30000       2.00000      2.436652E+02  1.027336E+02  2.644370E+02  6.456638E+01
   4.35000       2.00000      2.380332E+02  1.009133E+02  2.585407E+02  5.252474E+01
   4.40000       2.00000      2.326146E+02  9.918634E+01  2.528784E+02  4.075803E+01
   4.45000       2.00000      2.273540E+02  9.753707E+01  2.473931E+02  2.925951E+01
   4.50000       2.00000      2.222671E+02  9.595275E+01  2.420942E+02  1.801987E+01
   4.55000       2.00000      2.173233E+02  9.445528E+01  2.369625E+02  7.030454E+00
   4.60000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.65000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.70000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.75000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.80000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.85000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.90000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.95000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   5.00000       2.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   0.00000       2.05000      0.000000E+00  3.576116E+02  3.576116E+02  9.818079E+02
  5.000000E-02   2.05000      6.976953E+00  3.565538E+02  3.566220E+02  9.816329E+02
  0.100000       2.05000      1.362218E+01  3.534870E+02  3.537494E+02  9.811191E+02
  0.150000       2.05000      1.990762E+01  3.483362E+02  3.489046E+02  9.802770E+02
  0.200000       2.05000      2.528828E+01  3.409576E+02  3.418941E+02  9.791272E+02
  0.250000       2.05000      2.968097E+01  3.317597E+02  3.330847E+02  9.777400E+02
  0.300000       2.05000      3.235507E+01  3.212519E+02  3.228771E+02  9.761772E+02
  0.350000       2.05000      3.384693E+01  3.093509E+02  3.111970E+02  9.745127E+02
  0.400000       2.05000      3.371297E+01  2.962650E+02  2.981769E+02  9.728166E+02
  0.450000       2.05000      3.199334E+01  2.823511E+02  2.841579E+02  9.711642E+02
  0.500000       2.05000      2.845274E+01  2.677641E+02  2.692715E+02  9.696450E+02
  0.550000       2.05000      2.346012E+01  2.527571E+02  2.538435E+02  9.683281E+02
  0.600000       2.05000      1.655238E+01  2.376473E+02  2.382231E+02  9.673209E+02
  0.650000       2.05000      8.126209E+00  2.225927E+02  2.227410E+02  9.667044E+02
  0.700000       2.05000     -2.112241E+00  2.079379E+02  2.079486E+02  9.665395E+02
  0.750000       2.05000     -1.313661E+01  1.935091E+02  1.939545E+02  9.669651E+02
  0.800000       2.05000     -2.604884E+01  1.798338E+02  1.817105E+02  9.679409E+02
  0.850000       2.05000     -3.979832E+01  1.666161E+02  1.713034E+02  9.695839E+02
  0.900000       2.05000     -5.450537E+01  1.536691E+02  1.630491E+02  9.719450E+02
  0.950000       2.05000     -6.919546E+01  1.411223E+02  1.571735E+02  9.750361E+02
   1.00000       2.05000     -8.532333E+01  1.289946E+02  1.546599E+02  9.789774E+02
   1.05000       2.05000     -1.010330E+02  1.168410E+02  1.544652E+02  9.836353E+02
   1.10000       2.05000     -1.167448E+02  1.037290E+02  1.561700E+02  9.891040E+02
   1.15000       2.05000     -1.317528E+02  9.071951E+01  1.599651E+02  9.953183E+02
   1.20000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.25000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.30000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.35000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.40000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.45000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.50000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.55000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.60000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.65000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.70000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.75000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.80000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.85000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.90000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.95000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.00000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.05000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.10000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.15000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.20000       2.05000      6.565982E+02  6.115179E+02  8.972599E+02  9.936651E+02
   2.25000       2.05000      6.522687E+02  5.885288E+02  8.785332E+02  9.609406E+02
   2.30000       2.05000      6.479425E+02  5.653753E+02  8.599295E+02  9.284324E+02
   2.35000       2.05000      6.437142E+02  5.419508E+02  8.414741E+02  8.961318E+02
   2.40000       2.05000      6.390758E+02  5.180771E+02  8.226918E+02  8.640473E+02
   2.45000       2.05000      6.338955E+02  4.936149E+02  8.034172E+02  8.322202E+02
   2.50000       2.05000      6.284899E+02  4.687878E+02  7.840673E+02  8.006693E+02
   2.55000       2.05000      6.213274E+02  4.436040E+02  7.634345E+02  7.694191E+02
   2.60000       2.05000      6.131338E+02  4.184044E+02  7.422905E+02  7.385449E+02
   2.65000       2.05000      6.033077E+02  3.934770E+02  7.202807E+02  7.081279E+02
   2.70000       2.05000      5.920361E+02  3.691875E+02  6.977149E+02  6.782507E+02
   2.75000       2.05000      5.793854E+02  3.458586E+02  6.747634E+02  6.489598E+02
   2.80000       2.05000      5.655700E+02  3.238083E+02  6.517064E+02  6.203316E+02
   2.85000       2.05000      5.507880E+02  3.033287E+02  6.287891E+02  5.924054E+02
   2.90000       2.05000      5.354545E+02  2.844223E+02  6.063065E+02  5.652474E+02
   2.95000       2.05000      5.196290E+02  2.672009E+02  5.843036E+02  5.388939E+02
   3.00000       2.05000      5.038830E+02  2.515471E+02  5.631820E+02  5.133062E+02
   3.05000       2.05000      4.881813E+02  2.374210E+02  5.428533E+02  4.884929E+02
   3.10000       2.05000      4.728398E+02  2.246713E+02  5.235023E+02  4.644688E+02
   3.15000       2.05000      4.577437E+02  2.131706E+02  5.049465E+02  4.412118E+02
   3.20000       2.05000      4.432478E+02  2.027959E+02  4.874370E+02  4.186891E+02
   3.25000       2.05000      4.292655E+02  1.934737E+02  4.708513E+02  3.968752E+02
   3.30000       2.05000      4.158439E+02  1.850011E+02  4.551391E+02  3.757497E+02
   3.35000       2.05000      4.029537E+02  1.773911E+02  4.402718E+02  3.552814E+02
   3.40000       2.05000      3.906552E+02  1.704347E+02  4.262153E+02  3.354434E+02
   3.45000       2.05000      3.789353E+02  1.640763E+02  4.129321E+02  3.162012E+02
   3.50000       2.05000      3.677127E+02  1.582562E+02  4.003220E+02  2.975371E+02
   3.55000       2.05000      3.570054E+02  1.529531E+02  3.883909E+02  2.794207E+02
   3.60000       2.05000      3.467781E+02  1.480389E+02  3.770551E+02  2.618280E+02
   3.65000       2.05000      3.370175E+02  1.435284E+02  3.663075E+02  2.447351E+02
   3.70000       2.05000      3.276877E+02  1.393262E+02  3.560773E+02  2.281193E+02
   3.75000       2.05000      3.187739E+02  1.354422E+02  3.463545E+02  2.119597E+02
   3.80000       2.05000      3.102434E+02  1.318060E+02  3.370813E+02  1.962358E+02
   3.85000       2.05000      3.020823E+02  1.284240E+02  3.282475E+02  1.809281E+02
   3.90000       2.05000      2.942589E+02  1.252439E+02  3.198036E+02  1.660209E+02
   3.95000       2.05000      2.867575E+02  1.222699E+02  3.117368E+02  1.514985E+02
   4.00000       2.05000      2.795575E+02  1.194627E+02  3.040127E+02  1.373419E+02
   4.05000       2.05000      2.726398E+02  1.168174E+02  2.966122E+02  1.235381E+02
   4.10000       2.05000      2.659923E+02  1.143267E+02  2.895212E+02  1.100718E+02
   4.15000       2.05000      2.595881E+02  1.119752E+02  2.827091E+02  9.693347E+01
   4.20000       2.05000      2.534303E+02  1.097388E+02  2.761694E+02  8.410964E+01
   4.25000       2.05000      2.474810E+02  1.076219E+02  2.698691E+02  7.158776E+01
   4.30000       2.05000      2.417596E+02  1.056098E+02  2.638203E+02  5.935752E+01
   4.35000       2.05000      2.362153E+02  1.037045E+02  2.579773E+02  4.740895E+01
   4.40000       2.05000      2.308763E+02  1.018773E+02  2.523547E+02  3.573132E+01
   4.45000       2.05000      2.256975E+02  1.001308E+02  2.469120E+02  2.431788E+01
   4.50000       2.05000      2.206798E+02  9.847338E+01  2.416539E+02  1.315926E+01
   4.55000       2.05000      2.158072E+02  9.688674E+01  2.365582E+02  2.247679E+00
   4.60000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.65000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.70000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.75000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.80000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.85000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.90000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.95000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
